Calories,Gender,Age,Duration,Heart_Rate,Body_Temp
246.0,1,60,28.0,114.0,41.2
163.0,1,25,28.0,104.0,40.8
57.0,0,31,11.0,96.0,40.2
238.0,1,63,27.0,113.0,40.6
9.0,1,30,5.0,75.0,39.3
193.0,1,50,26.0,107.0,40.5
4.0,0,48,1.0,81.0,37.7
18.0,1,69,4.0,84.0,38.8
31.0,0,79,6.0,90.0,39.3
94.0,0,54,17.0,96.0,40.4
40.0,0,53,8.0,91.0,39.7
201.0,0,36,29.0,112.0,41.1
42.0,0,49,8.0,95.0,39.4
132.0,0,48,22.0,102.0,40.7
142.0,1,28,22.0,107.0,41.0
236.0,1,57,29.0,112.0,41.3
61.0,0,65,11.0,96.0,39.9
99.0,0,52,17.0,99.0,39.8
3.0,0,31,1.0,79.0,37.4
95.0,0,21,18.0,100.0,40.2
165.0,0,20,26.0,109.0,40.6
34.0,1,28,11.0,85.0,40.1
11.0,0,29,4.0,73.0,39.3
187.0,0,68,30.0,102.0,40.8
149.0,1,36,26.0,102.0,40.7
114.0,0,43,20.0,99.0,40.6
163.0,1,35,24.0,109.0,40.5
38.0,1,71,7.0,85.0,39.5
87.0,1,72,15.0,88.0,40.5
202.0,0,73,27.0,111.0,40.8
126.0,0,77,22.0,96.0,40.5
30.0,1,48,7.0,85.0,39.3
92.0,1,32,19.0,97.0,40.5
35.0,1,74,8.0,79.0,39.5
179.0,0,26,27.0,111.0,41.0
22.0,0,36,6.0,83.0,38.8
158.0,0,41,27.0,103.0,40.7
108.0,0,50,18.0,100.0,40.6
17.0,0,39,5.0,80.0,39.0
67.0,0,26,16.0,89.0,40.4
22.0,1,34,8.0,83.0,39.7
175.0,0,49,29.0,101.0,40.8
206.0,1,67,26.0,106.0,40.4
73.0,1,28,18.0,93.0,40.3
54.0,1,61,11.0,89.0,40.2
154.0,1,69,21.0,98.0,40.6
12.0,0,21,3.0,86.0,38.6
200.0,0,74,28.0,111.0,40.9
21.0,0,60,5.0,83.0,39.1
98.0,0,22,20.0,95.0,40.4
6.0,1,31,3.0,77.0,39.0
131.0,1,46,18.0,109.0,40.3
147.0,0,20,27.0,101.0,40.7
51.0,0,78,9.0,94.0,40.0
171.0,0,79,24.0,108.0,40.5
37.0,0,20,10.0,85.0,40.0
39.0,1,48,7.0,94.0,39.4
8.0,0,40,2.0,85.0,37.7
168.0,1,49,23.0,108.0,40.7
189.0,1,46,29.0,104.0,40.7
197.0,1,42,26.0,112.0,40.8
19.0,0,44,4.0,91.0,38.9
23.0,1,29,7.0,86.0,39.6
29.0,1,33,9.0,88.0,39.4
101.0,1,55,17.0,91.0,40.4
152.0,1,49,25.0,99.0,40.8
109.0,0,26,22.0,95.0,40.4
65.0,0,34,13.0,93.0,39.9
133.0,0,33,24.0,102.0,40.7
8.0,0,76,2.0,78.0,38.2
11.0,0,33,3.0,83.0,38.6
145.0,1,25,25.0,107.0,40.7
98.0,1,75,14.0,94.0,40.2
107.0,1,29,22.0,98.0,40.4
45.0,0,67,8.0,96.0,39.2
23.0,0,23,7.0,81.0,39.4
59.0,1,29,13.0,95.0,40.0
129.0,0,21,23.0,104.0,40.7
198.0,1,55,27.0,107.0,41.1
179.0,0,22,29.0,108.0,40.5
52.0,1,60,11.0,87.0,39.5
77.0,1,48,16.0,91.0,40.5
54.0,0,25,13.0,90.0,40.3
118.0,1,56,17.0,101.0,40.4
51.0,1,34,13.0,88.0,39.6
162.0,1,22,30.0,107.0,40.9
69.0,0,27,13.0,98.0,40.2
30.0,1,49,7.0,89.0,39.4
47.0,1,23,12.0,95.0,39.8
44.0,0,73,9.0,87.0,39.7
81.0,1,39,16.0,96.0,40.3
8.0,1,73,2.0,79.0,38.2
36.0,0,24,8.0,90.0,39.2
121.0,1,54,19.0,98.0,40.5
119.0,0,24,21.0,101.0,40.2
129.0,0,28,22.0,103.0,40.7
62.0,0,26,13.0,94.0,40.3
25.0,0,43,6.0,85.0,39.2
111.0,0,44,22.0,95.0,40.4
32.0,1,20,10.0,88.0,39.8
51.0,0,73,9.0,94.0,39.9
29.0,0,22,7.0,89.0,39.4
7.0,1,31,2.0,86.0,38.6
75.0,0,48,17.0,87.0,40.2
186.0,1,63,24.0,105.0,40.6
151.0,0,64,22.0,106.0,40.7
58.0,0,29,11.0,97.0,39.5
28.0,1,64,6.0,89.0,39.0
108.0,0,32,19.0,101.0,40.4
95.0,0,32,17.0,101.0,40.1
101.0,0,21,19.0,100.0,40.1
109.0,1,32,20.0,102.0,40.3
109.0,0,27,19.0,101.0,40.2
53.0,1,28,14.0,92.0,40.2
34.0,1,32,9.0,90.0,39.8
79.0,0,35,17.0,93.0,40.0
13.0,1,31,3.0,93.0,38.8
109.0,1,27,18.0,106.0,40.7
43.0,0,26,10.0,92.0,39.6
41.0,0,27,10.0,89.0,39.6
29.0,1,28,9.0,86.0,39.7
111.0,0,34,23.0,94.0,40.9
94.0,0,29,18.0,98.0,40.7
20.0,0,34,5.0,84.0,39.4
29.0,0,22,8.0,85.0,39.7
35.0,0,61,8.0,86.0,39.5
75.0,0,30,13.0,104.0,39.7
169.0,0,29,25.0,111.0,40.6
176.0,0,32,28.0,107.0,40.8
60.0,0,50,15.0,84.0,40.3
65.0,0,35,15.0,89.0,40.2
131.0,0,25,24.0,100.0,40.5
157.0,1,79,19.0,106.0,40.4
14.0,0,47,3.0,89.0,38.5
121.0,0,78,20.0,98.0,40.1
80.0,1,27,19.0,96.0,40.1
64.0,1,45,18.0,85.0,40.7
46.0,0,30,11.0,87.0,39.8
11.0,0,25,3.0,85.0,38.9
69.0,1,26,16.0,93.0,40.5
241.0,1,77,28.0,108.0,40.8
73.0,1,41,15.0,93.0,40.3
58.0,1,32,12.0,98.0,39.9
29.0,0,40,7.0,86.0,39.2
62.0,0,43,12.0,95.0,39.9
25.0,1,73,5.0,85.0,39.1
58.0,1,51,12.0,93.0,40.2
80.0,0,22,17.0,95.0,40.2
160.0,0,27,25.0,108.0,40.6
12.0,1,20,6.0,83.0,39.4
64.0,0,20,14.0,92.0,40.1
29.0,0,45,8.0,80.0,39.6
192.0,1,72,24.0,105.0,40.7
67.0,0,21,14.0,95.0,40.4
34.0,1,21,12.0,88.0,39.9
52.0,1,78,8.0,91.0,39.7
62.0,1,33,14.0,94.0,39.8
27.0,1,34,7.0,91.0,39.5
129.0,1,59,21.0,97.0,40.7
66.0,0,39,15.0,89.0,40.4
144.0,0,44,23.0,105.0,41.0
69.0,0,52,14.0,92.0,40.4
107.0,0,55,20.0,95.0,40.3
18.0,0,41,5.0,82.0,39.1
52.0,1,48,11.0,91.0,40.0
136.0,0,35,24.0,101.0,40.6
169.0,0,34,27.0,107.0,40.6
15.0,1,28,6.0,82.0,39.3
50.0,1,56,9.0,92.0,39.9
178.0,0,71,28.0,103.0,40.7
29.0,1,63,6.0,88.0,39.2
183.0,0,56,27.0,106.0,40.8
140.0,1,48,22.0,103.0,40.7
121.0,1,57,19.0,98.0,40.9
145.0,0,62,23.0,103.0,40.4
17.0,1,25,8.0,81.0,39.4
64.0,1,22,15.0,97.0,40.3
11.0,0,23,3.0,84.0,38.3
166.0,0,23,26.0,109.0,40.5
43.0,1,23,16.0,88.0,40.6
36.0,1,27,13.0,88.0,40.3
138.0,0,57,22.0,103.0,40.3
35.0,1,62,6.0,92.0,38.9
127.0,1,34,22.0,100.0,40.8
145.0,1,53,20.0,107.0,40.7
13.0,0,31,3.0,86.0,38.6
90.0,1,79,14.0,93.0,40.2
15.0,1,54,3.0,89.0,38.8
12.0,1,40,5.0,79.0,39.1
161.0,0,55,23.0,110.0,40.7
11.0,1,30,3.0,90.0,38.7
143.0,1,52,20.0,106.0,40.8
90.0,1,71,16.0,91.0,40.1
49.0,1,30,11.0,96.0,39.7
44.0,0,45,8.0,97.0,39.4
75.0,1,31,18.0,93.0,40.5
26.0,1,38,8.0,83.0,39.5
183.0,0,69,25.0,111.0,40.6
36.0,0,62,7.0,93.0,39.3
136.0,1,23,24.0,103.0,41.0
187.0,1,26,29.0,110.0,41.0
55.0,1,33,14.0,92.0,40.2
62.0,1,22,15.0,97.0,40.3
195.0,0,67,30.0,105.0,41.0
127.0,0,67,20.0,101.0,40.3
4.0,1,52,1.0,83.0,37.5
114.0,0,21,20.0,104.0,40.7
70.0,0,49,12.0,100.0,40.4
119.0,1,28,23.0,103.0,40.7
149.0,0,28,23.0,108.0,40.5
162.0,0,28,28.0,104.0,40.6
4.0,1,37,1.0,87.0,37.5
167.0,0,28,27.0,107.0,40.9
156.0,0,34,24.0,108.0,40.7
80.0,0,33,16.0,94.0,40.1
124.0,0,27,24.0,96.0,40.7
55.0,0,47,13.0,87.0,40.2
25.0,1,42,7.0,87.0,39.5
68.0,0,29,15.0,91.0,40.3
8.0,0,25,2.0,86.0,38.1
30.0,1,24,9.0,91.0,40.3
152.0,0,38,25.0,104.0,40.5
103.0,0,20,18.0,103.0,40.2
112.0,0,24,18.0,109.0,40.3
27.0,0,72,6.0,82.0,39.2
103.0,0,71,19.0,93.0,40.5
98.0,0,52,15.0,105.0,40.4
148.0,1,30,25.0,105.0,40.8
30.0,0,30,7.0,91.0,39.4
70.0,0,26,15.0,93.0,40.2
206.0,1,66,27.0,105.0,41.1
15.0,0,61,4.0,78.0,38.5
113.0,0,20,21.0,101.0,40.4
36.0,1,49,9.0,86.0,39.7
9.0,1,52,2.0,87.0,38.0
174.0,0,21,29.0,106.0,40.7
163.0,1,45,26.0,104.0,40.8
149.0,0,23,27.0,103.0,40.7
194.0,1,37,27.0,110.0,40.6
111.0,1,21,22.0,100.0,40.8
84.0,0,48,14.0,101.0,40.1
35.0,0,35,9.0,84.0,39.6
13.0,0,20,4.0,81.0,38.9
143.0,1,47,23.0,101.0,40.2
36.0,1,56,6.0,96.0,39.3
21.0,0,77,4.0,91.0,38.9
150.0,0,59,26.0,99.0,40.8
32.0,1,48,7.0,89.0,39.8
62.0,1,24,19.0,88.0,40.2
150.0,0,62,23.0,104.0,41.0
99.0,1,63,16.0,92.0,39.9
223.0,1,42,28.0,113.0,41.1
207.0,0,41,29.0,115.0,40.9
81.0,1,66,16.0,90.0,40.4
99.0,0,35,19.0,97.0,40.7
210.0,0,60,27.0,115.0,40.7
259.0,1,77,30.0,107.0,41.0
52.0,0,78,9.0,96.0,39.7
77.0,1,57,12.0,100.0,39.9
150.0,0,60,25.0,100.0,40.7
88.0,0,38,18.0,95.0,40.6
95.0,0,45,17.0,99.0,40.2
116.0,1,61,18.0,97.0,40.3
199.0,0,64,29.0,108.0,40.8
48.0,0,38,10.0,93.0,39.7
79.0,1,21,19.0,97.0,40.8
17.0,0,31,4.0,87.0,39.1
241.0,1,66,27.0,113.0,40.8
264.0,1,64,30.0,115.0,40.9
31.0,1,42,8.0,84.0,39.5
21.0,0,21,5.0,89.0,38.7
196.0,0,65,28.0,108.0,40.8
30.0,1,50,6.0,92.0,39.4
117.0,0,65,22.0,92.0,40.8
7.0,1,25,5.0,79.0,39.0
36.0,1,23,11.0,89.0,39.9
147.0,0,33,23.0,107.0,40.9
120.0,0,36,20.0,106.0,40.3
44.0,1,53,9.0,90.0,39.6
96.0,0,36,17.0,100.0,40.4
132.0,1,52,21.0,100.0,40.4
94.0,1,35,20.0,94.0,40.8
178.0,1,24,29.0,104.0,40.5
16.0,1,25,7.0,82.0,39.3
49.0,0,25,12.0,88.0,40.0
69.0,0,27,16.0,89.0,40.7
98.0,1,24,21.0,98.0,40.4
111.0,0,38,20.0,99.0,40.5
53.0,0,33,11.0,94.0,39.7
33.0,0,21,9.0,84.0,39.6
142.0,1,40,24.0,100.0,40.8
63.0,1,27,14.0,95.0,40.4
17.0,1,67,4.0,82.0,39.0
12.0,0,22,3.0,86.0,38.2
8.0,1,69,2.0,78.0,38.3
172.0,1,44,28.0,103.0,40.9
183.0,1,77,24.0,101.0,40.7
32.0,1,32,8.0,89.0,40.0
17.0,0,78,4.0,84.0,39.0
56.0,1,55,12.0,90.0,40.1
35.0,0,39,8.0,87.0,39.2
9.0,1,23,4.0,84.0,39.0
70.0,0,22,15.0,94.0,40.5
190.0,0,48,27.0,110.0,40.7
153.0,0,21,29.0,100.0,41.1
189.0,0,78,27.0,109.0,40.6
203.0,1,58,30.0,105.0,40.8
33.0,0,62,7.0,87.0,39.5
7.0,0,34,2.0,79.0,38.3
134.0,0,65,21.0,104.0,40.4
59.0,1,43,14.0,88.0,40.3
258.0,1,37,30.0,120.0,41.2
20.0,1,42,5.0,87.0,39.1
114.0,1,65,17.0,99.0,40.3
5.0,1,75,1.0,80.0,37.6
140.0,1,72,21.0,97.0,40.6
17.0,0,37,4.0,86.0,38.8
146.0,1,51,23.0,102.0,40.5
101.0,1,63,18.0,92.0,40.1
166.0,1,67,22.0,102.0,40.7
183.0,0,74,30.0,101.0,41.0
89.0,0,42,17.0,97.0,40.1
106.0,0,32,20.0,98.0,40.4
99.0,1,42,16.0,102.0,40.3
206.0,1,73,25.0,106.0,40.7
4.0,1,28,1.0,89.0,38.0
69.0,1,20,17.0,98.0,40.4
50.0,0,27,13.0,84.0,40.1
44.0,1,24,13.0,90.0,40.2
130.0,0,20,26.0,98.0,41.0
27.0,1,35,9.0,85.0,39.4
176.0,1,51,24.0,103.0,40.7
97.0,1,21,18.0,104.0,40.5
147.0,0,44,23.0,109.0,40.9
79.0,1,39,17.0,93.0,40.4
47.0,1,20,12.0,96.0,40.0
29.0,0,52,6.0,93.0,38.8
160.0,0,29,24.0,110.0,40.5
105.0,0,62,19.0,94.0,40.3
226.0,1,58,27.0,111.0,41.1
156.0,0,22,26.0,107.0,41.0
94.0,1,41,16.0,100.0,40.7
20.0,1,57,4.0,89.0,38.8
48.0,0,55,10.0,89.0,39.8
77.0,1,25,15.0,103.0,40.4
138.0,0,63,23.0,100.0,40.7
19.0,1,44,5.0,86.0,39.0
150.0,1,46,25.0,102.0,40.8
100.0,0,54,17.0,98.0,40.5
85.0,0,48,16.0,96.0,40.4
51.0,0,79,8.0,100.0,39.6
26.0,1,41,10.0,80.0,39.9
17.0,1,25,5.0,91.0,39.3
41.0,1,32,10.0,92.0,39.9
96.0,1,23,18.0,103.0,40.5
27.0,1,42,10.0,80.0,39.7
91.0,1,47,19.0,93.0,40.4
88.0,1,29,21.0,96.0,40.6
127.0,1,26,24.0,101.0,41.0
10.0,1,22,4.0,84.0,38.9
125.0,0,43,20.0,105.0,40.6
57.0,0,39,11.0,94.0,39.9
177.0,1,22,27.0,114.0,40.8
113.0,0,28,21.0,99.0,40.3
147.0,0,44,28.0,99.0,40.7
41.0,0,66,8.0,90.0,39.5
7.0,0,25,2.0,80.0,38.1
215.0,0,70,29.0,112.0,40.9
151.0,0,40,26.0,101.0,40.8
71.0,0,29,17.0,89.0,40.4
5.0,1,27,2.0,81.0,37.8
38.0,1,34,10.0,90.0,39.5
76.0,0,65,16.0,87.0,40.6
168.0,1,77,25.0,92.0,40.8
25.0,0,46,5.0,92.0,39.1
24.0,1,67,5.0,86.0,39.1
38.0,1,37,9.0,93.0,39.4
22.0,0,20,9.0,74.0,39.6
155.0,0,26,26.0,104.0,41.0
7.0,0,30,2.0,83.0,38.4
140.0,0,63,22.0,101.0,40.9
134.0,0,66,22.0,101.0,40.5
111.0,0,44,19.0,102.0,40.8
106.0,1,60,17.0,97.0,40.6
187.0,1,25,29.0,111.0,40.8
34.0,1,32,11.0,84.0,39.7
69.0,0,23,13.0,98.0,40.0
156.0,1,25,27.0,107.0,40.9
26.0,1,72,8.0,73.0,39.7
161.0,0,70,24.0,105.0,40.7
161.0,0,41,25.0,107.0,40.8
7.0,0,20,2.0,85.0,38.0
6.0,1,22,3.0,78.0,38.4
90.0,1,28,18.0,98.0,40.0
3.0,1,38,2.0,73.0,38.4
147.0,1,79,17.0,105.0,40.2
132.0,1,29,25.0,101.0,41.0
105.0,1,34,24.0,93.0,40.6
28.0,1,69,6.0,82.0,39.1
115.0,1,22,20.0,106.0,40.6
164.0,0,33,25.0,109.0,40.7
83.0,1,54,13.0,100.0,40.0
46.0,0,27,11.0,93.0,40.0
37.0,0,75,8.0,86.0,39.2
105.0,1,36,21.0,94.0,40.5
80.0,1,77,11.0,97.0,39.6
47.0,1,61,9.0,88.0,39.9
129.0,1,48,23.0,96.0,40.4
169.0,0,49,26.0,105.0,40.7
161.0,1,39,24.0,107.0,40.4
185.0,1,31,28.0,108.0,40.7
220.0,1,40,29.0,110.0,40.7
156.0,0,57,24.0,106.0,40.7
112.0,1,53,18.0,101.0,40.3
32.0,0,39,9.0,81.0,39.6
142.0,0,56,21.0,108.0,40.8
105.0,0,49,21.0,93.0,40.9
13.0,0,29,4.0,81.0,39.3
181.0,0,53,27.0,106.0,40.9
202.0,0,24,28.0,118.0,40.8
261.0,1,48,29.0,117.0,40.7
104.0,1,20,22.0,102.0,40.6
48.0,0,24,10.0,94.0,40.0
70.0,0,24,13.0,100.0,40.1
31.0,0,38,9.0,79.0,39.6
22.0,1,36,7.0,86.0,39.4
148.0,1,22,29.0,102.0,40.5
35.0,0,49,9.0,82.0,39.6
184.0,0,21,28.0,112.0,41.0
56.0,1,23,15.0,92.0,39.9
12.0,0,24,3.0,85.0,38.5
213.0,1,30,27.0,116.0,41.0
77.0,1,60,11.0,103.0,39.8
136.0,0,77,20.0,105.0,40.3
87.0,1,23,21.0,96.0,40.7
10.0,1,69,2.0,83.0,38.5
232.0,0,51,30.0,117.0,41.3
41.0,0,50,9.0,87.0,40.1
84.0,0,49,16.0,94.0,40.5
113.0,0,32,20.0,100.0,40.6
120.0,0,20,22.0,100.0,40.4
49.0,0,41,10.0,95.0,39.3
98.0,0,59,19.0,94.0,40.5
141.0,0,76,22.0,100.0,40.8
6.0,1,51,2.0,77.0,37.8
18.0,0,25,5.0,82.0,39.0
36.0,1,63,7.0,90.0,39.2
102.0,0,37,20.0,94.0,40.6
52.0,0,54,12.0,87.0,39.9
54.0,1,51,10.0,95.0,39.5
55.0,0,28,14.0,87.0,40.7
100.0,1,22,21.0,99.0,40.3
16.0,0,23,4.0,89.0,38.8
8.0,1,48,3.0,77.0,38.7
2.0,1,23,2.0,76.0,38.0
31.0,0,26,8.0,86.0,39.4
96.0,0,65,17.0,95.0,40.5
92.0,0,34,18.0,95.0,40.8
41.0,1,76,8.0,88.0,39.5
4.0,1,20,4.0,75.0,39.1
61.0,1,25,14.0,94.0,40.2
186.0,1,77,25.0,99.0,40.6
7.0,0,33,2.0,81.0,38.5
144.0,1,59,20.0,102.0,40.4
15.0,1,51,5.0,77.0,39.0
34.0,1,24,9.0,93.0,39.5
214.0,1,77,25.0,109.0,41.0
54.0,0,29,12.0,90.0,39.8
16.0,0,56,3.0,93.0,38.4
181.0,0,27,28.0,112.0,40.8
45.0,1,35,12.0,90.0,40.1
74.0,0,71,14.0,93.0,40.2
5.0,1,22,2.0,84.0,38.2
68.0,1,25,17.0,93.0,40.4
8.0,1,58,2.0,84.0,38.5
141.0,0,55,23.0,102.0,40.8
7.0,1,71,2.0,75.0,38.0
22.0,0,64,5.0,82.0,39.1
166.0,1,52,24.0,103.0,40.8
74.0,0,49,14.0,94.0,40.3
14.0,1,32,4.0,87.0,38.7
31.0,1,37,9.0,87.0,39.6
23.0,0,42,6.0,83.0,39.1
93.0,1,78,15.0,90.0,40.2
102.0,0,30,18.0,100.0,40.4
30.0,1,26,12.0,81.0,40.3
161.0,0,30,24.0,110.0,40.7
18.0,1,60,4.0,87.0,38.9
68.0,1,24,18.0,93.0,40.4
66.0,0,26,13.0,97.0,40.3
135.0,1,68,21.0,95.0,41.0
48.0,1,21,16.0,90.0,40.3
138.0,0,29,23.0,106.0,40.6
147.0,1,54,21.0,104.0,40.3
39.0,1,31,9.0,94.0,39.4
58.0,1,32,13.0,94.0,40.3
131.0,0,27,26.0,97.0,40.8
34.0,1,32,8.0,94.0,39.6
66.0,0,40,14.0,91.0,39.9
40.0,1,20,13.0,89.0,40.3
86.0,0,20,19.0,91.0,40.1
98.0,0,33,16.0,105.0,40.0
43.0,1,69,8.0,89.0,39.8
177.0,1,31,30.0,106.0,41.0
36.0,1,57,8.0,85.0,39.4
128.0,0,32,22.0,102.0,40.6
37.0,0,29,9.0,87.0,39.4
12.0,0,67,3.0,83.0,38.3
142.0,1,61,25.0,94.0,40.7
227.0,1,76,29.0,102.0,40.7
4.0,0,69,1.0,80.0,37.7
94.0,0,36,17.0,100.0,40.8
22.0,0,41,5.0,87.0,39.4
185.0,0,69,27.0,106.0,40.7
24.0,0,65,7.0,77.0,39.2
210.0,1,46,29.0,107.0,40.6
9.0,1,62,2.0,83.0,38.4
31.0,0,43,7.0,88.0,39.1
192.0,1,54,25.0,111.0,41.1
42.0,1,42,9.0,93.0,39.7
101.0,0,73,17.0,97.0,40.3
126.0,0,20,25.0,99.0,40.5
13.0,1,26,5.0,84.0,39.2
86.0,0,79,15.0,94.0,39.6
3.0,1,24,3.0,73.0,38.5
34.0,0,76,7.0,86.0,39.6
4.0,0,25,1.0,82.0,37.7
125.0,0,71,18.0,106.0,40.4
129.0,0,44,23.0,99.0,40.6
66.0,0,74,12.0,93.0,39.7
21.0,0,56,5.0,85.0,39.1
20.0,1,44,6.0,84.0,39.4
171.0,1,43,24.0,108.0,40.6
77.0,1,39,15.0,99.0,40.3
20.0,1,23,6.0,89.0,39.2
8.0,1,23,3.0,83.0,38.5
151.0,1,56,20.0,107.0,40.4
21.0,1,22,8.0,86.0,39.5
44.0,0,68,10.0,85.0,39.9
76.0,1,73,13.0,93.0,39.9
46.0,0,68,8.0,97.0,40.1
120.0,1,62,17.0,100.0,40.2
128.0,0,20,24.0,100.0,40.7
86.0,0,69,15.0,95.0,40.2
24.0,0,30,7.0,81.0,39.5
45.0,0,44,12.0,82.0,39.6
17.0,1,38,4.0,90.0,38.9
103.0,0,27,22.0,93.0,40.3
220.0,1,62,27.0,108.0,40.7
34.0,1,54,7.0,88.0,39.6
109.0,0,64,19.0,98.0,40.6
120.0,0,56,20.0,101.0,40.8
35.0,1,35,8.0,93.0,39.5
146.0,0,29,25.0,104.0,40.4
49.0,0,66,10.0,90.0,39.9
118.0,0,44,19.0,104.0,40.6
43.0,0,31,9.0,93.0,39.4
65.0,0,23,15.0,90.0,40.1
148.0,0,44,25.0,103.0,40.5
91.0,1,23,17.0,100.0,40.5
241.0,1,63,28.0,111.0,41.0
95.0,0,27,20.0,93.0,40.5
31.0,1,60,6.0,88.0,39.3
189.0,0,60,27.0,109.0,40.5
113.0,1,25,21.0,102.0,40.5
67.0,1,29,16.0,96.0,40.2
31.0,1,34,8.0,93.0,39.5
124.0,1,38,25.0,93.0,40.9
30.0,0,63,6.0,90.0,39.4
120.0,0,25,21.0,101.0,40.4
22.0,1,56,5.0,86.0,38.9
5.0,1,22,2.0,82.0,37.9
37.0,1,24,10.0,92.0,39.6
109.0,1,69,18.0,93.0,40.7
87.0,1,27,22.0,94.0,40.5
25.0,1,39,6.0,88.0,39.2
124.0,0,41,22.0,100.0,40.7
238.0,1,62,28.0,112.0,41.0
162.0,0,61,25.0,105.0,40.7
103.0,0,72,19.0,93.0,40.5
49.0,0,38,11.0,90.0,39.8
90.0,0,61,18.0,91.0,40.7
51.0,0,27,11.0,94.0,40.0
9.0,0,25,3.0,79.0,38.4
106.0,0,23,16.0,111.0,40.6
118.0,0,21,22.0,102.0,40.3
113.0,0,33,20.0,100.0,40.5
17.0,1,68,4.0,80.0,38.6
107.0,0,43,19.0,97.0,40.4
80.0,0,76,13.0,100.0,40.1
15.0,0,58,4.0,80.0,38.8
133.0,1,33,22.0,105.0,40.9
26.0,1,20,10.0,85.0,39.8
76.0,0,70,16.0,88.0,39.9
121.0,1,43,17.0,103.0,40.7
121.0,0,45,21.0,101.0,40.7
220.0,0,73,28.0,117.0,40.6
140.0,0,22,25.0,102.0,40.9
12.0,0,20,3.0,90.0,38.5
10.0,1,45,3.0,84.0,38.3
48.0,1,58,10.0,88.0,39.9
84.0,1,36,16.0,101.0,40.2
54.0,1,20,11.0,101.0,40.1
148.0,1,36,22.0,109.0,40.5
157.0,0,33,25.0,105.0,40.6
41.0,1,74,7.0,86.0,39.3
42.0,0,71,9.0,85.0,39.8
64.0,1,34,15.0,92.0,40.3
151.0,1,75,21.0,99.0,40.3
8.0,1,26,4.0,80.0,39.0
91.0,1,32,20.0,95.0,40.5
184.0,0,60,28.0,103.0,41.2
28.0,0,52,7.0,80.0,39.5
7.0,1,56,2.0,79.0,37.9
151.0,0,24,26.0,104.0,40.8
96.0,0,29,19.0,96.0,40.5
7.0,0,55,2.0,79.0,38.0
101.0,0,28,18.0,100.0,40.5
85.0,1,55,18.0,90.0,40.1
57.0,1,76,8.0,95.0,39.3
75.0,1,77,13.0,87.0,39.9
70.0,0,49,14.0,92.0,40.2
49.0,1,34,12.0,92.0,40.2
66.0,1,57,11.0,95.0,39.9
34.0,1,26,8.0,94.0,39.5
31.0,0,75,7.0,83.0,39.3
26.0,1,28,6.0,92.0,39.5
24.0,0,22,6.0,87.0,39.1
63.0,0,64,13.0,90.0,40.0
23.0,1,37,6.0,87.0,39.3
6.0,0,71,2.0,70.0,37.8
117.0,1,28,21.0,101.0,40.5
72.0,0,23,15.0,96.0,40.5
63.0,1,49,11.0,95.0,39.8
72.0,0,24,14.0,98.0,40.4
20.0,1,64,4.0,88.0,39.1
188.0,0,45,28.0,110.0,40.7
125.0,1,69,18.0,100.0,40.3
30.0,0,47,7.0,84.0,39.6
59.0,0,43,12.0,90.0,40.0
34.0,0,25,9.0,84.0,40.0
6.0,1,63,1.0,91.0,37.4
73.0,0,46,13.0,99.0,39.8
141.0,1,78,22.0,93.0,40.8
42.0,0,68,8.0,93.0,39.7
61.0,1,57,12.0,91.0,39.7
82.0,1,66,13.0,98.0,40.3
42.0,1,45,10.0,86.0,39.3
35.0,1,31,11.0,85.0,40.1
87.0,1,38,15.0,101.0,40.1
62.0,1,22,17.0,91.0,40.2
106.0,0,29,20.0,98.0,40.7
17.0,1,44,8.0,77.0,39.7
8.0,0,51,2.0,82.0,38.3
64.0,0,58,12.0,95.0,39.7
27.0,1,39,7.0,88.0,39.7
140.0,0,52,20.0,110.0,40.3
142.0,0,71,22.0,101.0,40.7
95.0,0,22,20.0,95.0,40.5
295.0,1,75,29.0,120.0,40.8
153.0,0,24,27.0,101.0,40.9
92.0,0,71,16.0,96.0,40.2
120.0,0,24,21.0,103.0,40.5
4.0,0,27,1.0,88.0,38.0
68.0,0,25,16.0,90.0,40.3
213.0,1,57,25.0,113.0,40.9
33.0,1,42,10.0,82.0,39.4
53.0,0,42,11.0,93.0,40.0
44.0,1,29,15.0,85.0,40.2
84.0,1,24,19.0,97.0,40.3
37.0,1,56,8.0,87.0,39.8
12.0,0,49,3.0,85.0,38.6
73.0,1,77,13.0,88.0,40.3
36.0,1,43,7.0,96.0,39.7
38.0,1,43,9.0,90.0,39.9
82.0,1,26,19.0,95.0,40.5
149.0,1,44,24.0,104.0,40.1
194.0,1,70,25.0,105.0,40.7
99.0,0,27,17.0,104.0,40.3
62.0,1,43,12.0,94.0,40.0
126.0,0,41,22.0,101.0,40.5
204.0,0,71,29.0,108.0,40.9
181.0,0,33,26.0,113.0,40.7
162.0,0,22,29.0,103.0,40.8
145.0,0,67,23.0,101.0,40.4
46.0,1,31,17.0,83.0,40.6
223.0,0,77,30.0,110.0,40.8
37.0,0,22,9.0,88.0,39.7
137.0,0,61,24.0,99.0,40.3
76.0,1,43,16.0,94.0,40.1
209.0,0,33,30.0,112.0,41.2
47.0,1,29,11.0,96.0,40.1
68.0,0,31,13.0,99.0,40.1
111.0,0,45,20.0,98.0,40.4
82.0,0,62,17.0,88.0,40.3
52.0,0,50,11.0,91.0,40.1
67.0,1,56,12.0,93.0,39.9
217.0,1,79,29.0,99.0,41.0
